"['week', 'seconds', 'stnid', 'numberofsatsinsol', 'numberofL1', 'numberofmultisats', 'lat', 'latsigma', 'lon', 'lonsigma', 'hgt', 'hgtsigma', 'und']"
2193,4968.000,"""""",14,14,14,51.12053014033,1.4985,-114.16675185008,1.3701,1188.0615,2.9138,-16.5000
2193,4969.000,"""""",14,14,14,51.12052962099,1.4955,-114.16675201912,1.3677,1188.1768,2.9085,-16.5000
2193,4970.000,"""""",14,14,14,51.12052971520,1.4948,-114.16675206718,1.3669,1188.1301,2.9055,-16.5000
2193,4971.000,"""""",14,14,14,51.12052983483,1.4895,-114.16675228497,1.3630,1188.1011,2.8855,-16.5000
2193,4972.000,"""""",14,14,14,51.12052969367,1.4893,-114.16675244906,1.3631,1188.1050,2.8851,-16.5000
2193,4973.000,"""""",14,14,14,51.12052927228,1.4894,-114.16675270170,1.3629,1188.1399,2.8837,-16.5000
2193,4974.000,"""""",14,14,14,51.12052917328,1.4889,-114.16675270226,1.3626,1188.1400,2.8826,-16.5000
2193,4975.000,"""""",14,14,14,51.12052915918,1.4908,-114.16675331336,1.3636,1188.1407,2.8834,-16.5000
2193,4976.000,"""""",14,14,14,51.12052903173,1.4897,-114.16675307446,1.3630,1188.1552,2.8822,-16.5000
2193,4977.000,"""""",14,14,14,51.12052949237,1.4837,-114.16675252058,1.3610,1188.2883,2.8736,-16.5000
2193,4978.000,"""""",14,14,14,51.12052953312,1.4835,-114.16675256469,1.3608,1188.2795,2.8735,-16.5000
2193,4979.000,"""""",14,14,14,51.12052954560,1.4829,-114.16675249715,1.3603,1188.2886,2.8719,-16.5000
2193,4980.000,"""""",14,14,14,51.12052972126,1.4826,-114.16675232134,1.3600,1188.2873,2.8715,-16.5000
2193,4981.000,"""""",14,14,14,51.12052952848,1.4818,-114.16675215108,1.3597,1188.3767,2.8707,-16.5000
2193,4982.000,"""""",14,14,14,51.12052942849,1.4822,-114.16675276096,1.3604,1188.4423,2.8719,-16.5000
2193,4983.000,"""""",14,14,14,51.12052960128,1.4825,-114.16675288398,1.3602,1188.4299,2.8710,-16.5000
2193,4984.000,"""""",14,14,14,51.12052951335,1.4819,-114.16675293987,1.3599,1188.4623,2.8701,-16.5000
2193,4985.000,"""""",14,14,14,51.12052959583,1.4825,-114.16675328754,1.3604,1188.4381,2.8710,-16.5000
2193,4986.000,"""""",14,14,14,51.12052952655,1.4815,-114.16675341885,1.3595,1188.4679,2.8688,-16.5000
2193,4987.000,"""""",14,14,14,51.12052942729,1.4815,-114.16675377357,1.3596,1188.4704,2.8687,-16.5000
2193,4988.000,"""""",14,14,14,51.12052919789,1.4812,-114.16675371883,1.3594,1188.4603,2.8683,-16.5000
2193,4989.000,"""""",14,14,14,51.12052888311,1.4803,-114.16675396334,1.3588,1188.4906,2.8666,-16.5000
2193,4990.000,"""""",14,14,14,51.12052880122,1.4799,-114.16675386753,1.3587,1188.4914,2.8656,-16.5000
2193,4991.000,"""""",14,14,14,51.12052870228,1.4793,-114.16675374520,1.3583,1188.4868,2.8651,-16.5000
2193,4992.000,"""""",14,14,14,51.12052897908,1.4792,-114.16675391018,1.3583,1188.4821,2.8647,-16.5000
2193,4993.000,"""""",14,14,14,51.12052914568,1.4798,-114.16675392198,1.3585,1188.4360,2.8647,-16.5000
2193,4994.000,"""""",14,14,14,51.12052923292,1.4800,-114.16675399541,1.3586,1188.4819,2.8647,-16.5000
2193,4995.000,"""""",14,14,14,51.12053301186,1.4809,-114.16675013746,1.3592,1188.5264,2.8666,-16.5000
2193,4996.000,"""""",14,14,14,51.12055167421,1.4805,-114.16673087819,1.3590,1188.5615,2.8649,-16.5000
2193,4997.000,"""""",14,14,14,51.12058507275,1.4831,-114.16669498571,1.3613,1188.6413,2.8675,-16.5000
2193,4998.000,"""""",14,14,14,51.12062912399,1.4849,-114.16664732636,1.3622,1188.7665,2.8696,-16.5000
2193,4999.000,"""""",14,14,14,51.12068352132,1.4806,-114.16658545773,1.3596,1189.1974,2.8678,-16.5000
2193,5000.000,"""""",14,14,14,51.12075017311,1.4792,-114.16651165852,1.3591,1189.4781,2.8654,-16.5000
2193,5001.000,"""""",14,14,14,51.12082663370,1.4804,-114.16642818926,1.3635,1189.7769,2.8693,-16.6000
2193,5002.000,"""""",14,14,14,51.12091253485,1.4825,-114.16633375498,1.3637,1190.0463,2.8697,-16.6000
2193,5003.000,"""""",14,14,14,51.12100824724,1.4818,-114.16622717431,1.3612,1190.4505,2.8667,-16.6000
2193,5004.000,"""""",14,14,14,51.12111102956,1.4817,-114.16611277919,1.3604,1191.0593,2.8662,-16.6000
2193,5005.000,"""""",14,14,14,51.12121858478,1.4922,-114.16599451410,1.3667,1191.7595,2.8955,-16.6000
2193,5006.000,"""""",14,14,14,51.12132947919,1.4788,-114.16587001689,1.3587,1192.7693,2.8634,-16.6000
2193,5007.000,"""""",14,14,14,51.12144644785,1.4809,-114.16574155640,1.3598,1193.6866,2.8659,-16.6000
2193,5008.000,"""""",14,14,14,51.12156699601,1.4795,-114.16560783779,1.3590,1194.8584,2.8629,-16.6000
2193,5009.000,"""""",14,14,14,51.12169050973,1.4812,-114.16546946953,1.3600,1195.9687,2.8645,-16.6000
2193,5010.000,"""""",14,14,14,51.12181635890,1.4807,-114.16532891872,1.3596,1197.2088,2.8631,-16.6000
2193,5011.000,"""""",14,14,14,51.12194514617,1.4817,-114.16518583433,1.3602,1198.4457,2.8628,-16.6000
2193,5012.000,"""""",14,14,14,51.12207512893,1.4775,-114.16503866917,1.3567,1199.7313,2.8585,-16.6000
2193,5013.000,"""""",13,13,13,51.12221367998,1.5007,-114.16489589519,1.3735,1200.4189,2.8787,-16.6000
2193,5014.000,"""""",13,13,13,51.12235185858,1.5012,-114.16474598199,1.3721,1201.7403,2.8774,-16.6000
2193,5015.000,"""""",14,14,14,51.12249123295,1.4997,-114.16459352117,1.3793,1203.1882,2.8853,-16.6000
2193,5016.000,"""""",13,13,13,51.12263200853,1.5034,-114.16444065210,1.3922,1204.5802,2.8999,-16.6000
2193,5017.000,"""""",12,12,12,51.12277081417,1.5282,-114.16428446663,1.4059,1206.2380,2.9165,-16.6000
2193,5018.000,"""""",13,13,13,51.12291259890,1.5270,-114.16413149695,1.4378,1207.6340,2.9539,-16.6000
2193,5019.000,"""""",13,13,12,51.12305526786,1.5197,-114.16397904379,1.4284,1209.0211,2.9419,-16.6000
2193,5020.000,"""""",12,12,12,51.12319883020,1.5301,-114.16382695348,1.4318,1210.4549,2.9486,-16.6000
2193,5021.000,"""""",13,13,13,51.12334590992,1.5322,-114.16367719783,1.4264,1211.6362,2.9547,-16.6000
2193,5022.000,"""""",13,13,13,51.12349617477,1.5195,-114.16353009764,1.4171,1212.8314,2.9281,-16.6000
2193,5023.000,"""""",11,11,11,51.12364610443,1.6030,-114.16338469776,1.4255,1214.0490,3.1221,-16.6000
2193,5024.000,"""""",11,11,11,51.12379823822,1.6030,-114.16324096721,1.4218,1215.2453,3.1171,-16.6000
2193,5025.000,"""""",12,12,12,51.12395223204,1.5969,-114.16309538016,1.4180,1216.3775,3.0965,-16.6000
2193,5026.000,"""""",13,13,13,51.12410797954,1.5818,-114.16295002857,1.4125,1217.6475,3.0603,-16.6000
2193,5027.000,"""""",11,11,11,51.12426585535,1.6036,-114.16280741051,1.4294,1218.7382,3.1266,-16.6000
2193,5028.000,"""""",12,12,12,51.12442535734,1.5971,-114.16266768863,1.4254,1219.8790,3.1057,-16.6000
2193,5029.000,"""""",13,13,12,51.12458696720,1.5834,-114.16253129058,1.4191,1220.8760,3.0726,-16.6000
2193,5030.000,"""""",14,14,14,51.12475026769,1.5503,-114.16239446675,1.4084,1221.8620,3.0073,-16.6000
2193,5031.000,"""""",13,13,13,51.12491447402,1.5614,-114.16225569124,1.4063,1223.1463,3.0499,-16.6000
2193,5032.000,"""""",11,11,11,51.12509131289,2.8408,-114.16211461029,2.0078,1222.4699,5.0618,-16.6000
2193,5033.000,"""""",9,9,9,51.12524794348,4.2135,-114.16199162978,4.9267,1224.8708,8.5092,-16.6000
2193,5034.000,"""""",10,10,10,51.12541363847,3.1042,-114.16184756659,1.9329,1224.9747,3.8166,-16.6000
2193,5035.000,"""""",12,12,12,51.12559216889,2.0636,-114.16174131381,1.7061,1227.5310,3.5167,-16.6000
2193,5036.000,"""""",12,12,12,51.12577170959,1.9783,-114.16163491460,1.6532,1229.5269,3.4232,-16.6000
2193,5037.000,"""""",12,12,12,51.12593918133,1.9155,-114.16150874080,1.6130,1230.1477,3.3568,-16.6000
2193,5038.000,"""""",11,11,11,51.12611628084,1.9040,-114.16139873327,1.5855,1232.0617,3.3495,-16.6000
2193,5039.000,"""""",12,12,11,51.12629615715,1.8578,-114.16129415879,1.5631,1233.5682,3.3034,-16.6000
2193,5040.000,"""""",12,12,12,51.12647597148,1.7922,-114.16119447525,1.5316,1233.9911,3.2353,-16.6000
2193,5041.000,"""""",12,12,12,51.12666461611,1.7575,-114.16109831525,1.5100,1234.7213,3.2038,-16.6000
2193,5042.000,"""""",12,12,12,51.12684829134,1.7183,-114.16100651334,1.4878,1235.7144,3.1623,-16.6000
2193,5043.000,"""""",12,12,12,51.12703433848,1.6939,-114.16091954159,1.4669,1236.7738,3.1401,-16.6000
2193,5044.000,"""""",13,13,13,51.12722402744,1.6617,-114.16083498716,1.4505,1237.8751,3.1009,-16.6000
2193,5045.000,"""""",14,14,14,51.12741363295,1.6262,-114.16075936923,1.4327,1239.0996,3.0448,-16.6000
2193,5046.000,"""""",12,12,12,51.12760748306,1.6510,-114.16068725046,1.4347,1239.8543,3.0700,-16.6000
2193,5047.000,"""""",13,13,13,51.12780328838,1.6127,-114.16061993073,1.6026,1240.2576,3.2679,-16.6000
2193,5048.000,"""""",12,12,12,51.12799983641,1.5929,-114.16055952283,1.5870,1240.6276,3.2331,-16.6000
2193,5049.000,"""""",11,11,11,51.12819319597,1.5919,-114.16050471874,1.5972,1240.9412,3.2391,-16.6000
2193,5050.000,"""""",11,11,11,51.12839166134,1.5943,-114.16045303450,1.6005,1241.4748,3.2658,-16.6000
2193,5051.000,"""""",11,11,11,51.12858763466,1.5822,-114.16041029667,1.5851,1241.7629,3.2147,-16.6000
2193,5052.000,"""""",13,13,13,51.12878697292,1.5694,-114.16037080506,1.5822,1242.1379,3.2054,-16.6000
2193,5053.000,"""""",12,12,12,51.12898809661,1.5600,-114.16034168720,1.5619,1241.9832,3.1852,-16.6000
2193,5054.000,"""""",14,14,14,51.12918496353,1.5301,-114.16030579618,1.4404,1243.1762,2.9712,-16.6000
2193,5055.000,"""""",14,14,14,51.12938799000,1.5371,-114.16028268335,1.4353,1242.6955,2.9947,-16.6000
2193,5056.000,"""""",14,14,14,51.12958889188,1.5257,-114.16025312202,1.3946,1244.0897,2.9124,-16.6000
2193,5057.000,"""""",14,14,13,51.12979330939,1.5147,-114.16023423767,1.3878,1244.4936,2.9011,-16.6000
2193,5058.000,"""""",13,13,13,51.12999713161,1.5069,-114.16022592947,1.5196,1244.4184,3.0562,-16.6000
2193,5059.000,"""""",13,13,13,51.13020263596,1.5105,-114.16022266601,1.5225,1244.3875,3.0643,-16.6000
2193,5060.000,"""""",13,13,13,51.13040799722,1.5548,-114.16022020050,1.5359,1244.7098,3.1931,-16.6000
2193,5061.000,"""""",13,13,13,51.13061143362,1.5576,-114.16022597745,1.4362,1245.2315,3.0635,-16.6000
2193,5062.000,"""""",13,13,13,51.13081546377,1.5361,-114.16024018938,1.5283,1245.5595,3.1306,-16.6000
2193,5063.000,"""""",14,14,13,51.13101924601,1.5484,-114.16026140979,1.4404,1246.1336,3.0474,-16.6000
2193,5064.000,"""""",11,11,11,51.13121138569,2.5794,-114.16030570714,2.0240,1248.3464,4.8234,-16.6000
2193,5065.000,"""""",12,12,12,51.13141445606,2.3998,-114.16034100924,1.9437,1248.1652,4.4694,-16.6000
2193,5066.000,"""""",12,12,12,51.13161195257,2.3679,-114.16038710318,1.9331,1249.1375,4.4070,-16.6000
2193,5067.000,"""""",13,13,12,51.13181395155,2.3556,-114.16043417553,1.9280,1248.7719,4.3791,-16.6000
2193,5068.000,"""""",12,12,12,51.13201069877,2.3315,-114.16049221071,1.9140,1249.1684,4.3332,-16.6000
2193,5069.000,"""""",12,12,12,51.13220469653,2.3494,-114.16055922789,1.9252,1249.6777,4.3700,-16.6000
2193,5070.000,"""""",14,14,14,51.13240681050,1.7641,-114.16062220131,1.6296,1248.3471,3.4706,-16.6000
2193,5071.000,"""""",13,13,13,51.13260311787,1.7323,-114.16069747340,1.5580,1247.9777,3.3650,-16.6000
2193,5072.000,"""""",11,11,11,51.13278346846,2.5164,-114.16078822790,2.0198,1250.8417,4.7084,-16.6000
2193,5073.000,"""""",13,13,13,51.13298208183,1.6700,-114.16086825201,1.5093,1249.9078,3.2470,-16.6000
2193,5074.000,"""""",13,13,13,51.13317875155,1.6467,-114.16094907518,1.4887,1249.4937,3.1999,-16.6000
2193,5075.000,"""""",13,13,13,51.13336573036,1.6284,-114.16104542825,1.4812,1250.0769,3.1741,-16.6000
2193,5076.000,"""""",12,12,12,51.13355435694,1.6793,-114.16114738449,1.5933,1249.5103,3.3689,-16.6000
2193,5077.000,"""""",13,13,13,51.13373650571,1.6627,-114.16125402874,1.4811,1250.3648,3.2010,-16.6000
2193,5078.000,"""""",13,13,13,51.13391940125,1.7017,-114.16136596653,1.4990,1250.5185,3.2551,-16.6000
2193,5079.000,"""""",13,13,13,51.13410081317,1.6819,-114.16147903571,1.4835,1251.0185,3.2191,-16.6000
2193,5080.000,"""""",13,13,13,51.13428108217,1.6779,-114.16159660672,1.4789,1250.9483,3.2096,-16.6000
2193,5081.000,"""""",13,13,13,51.13445872754,1.5869,-114.16171912082,1.4312,1251.0169,3.0741,-16.6000
2193,5082.000,"""""",14,14,14,51.13463488909,1.5626,-114.16184371899,1.4230,1251.2198,3.0394,-16.6000
2193,5083.000,"""""",13,13,13,51.13480953187,1.5558,-114.16197225457,1.4147,1251.4760,3.0279,-16.6000
2193,5084.000,"""""",13,13,12,51.13498305759,1.5472,-114.16210304131,1.5317,1251.7550,3.1605,-16.6000
2193,5085.000,"""""",13,13,13,51.13515380174,1.5418,-114.16223291905,1.4126,1252.1392,3.0132,-16.6000
2193,5086.000,"""""",13,13,13,51.13532476121,1.5439,-114.16236044448,1.4329,1252.0954,3.0394,-16.6000
2193,5087.000,"""""",13,13,13,51.13549484922,1.5348,-114.16248930162,1.4268,1252.0948,3.0234,-16.6000
2193,5088.000,"""""",13,13,13,51.13566273538,1.5279,-114.16261764789,1.4206,1252.4887,3.0098,-16.6000
2193,5089.000,"""""",14,14,14,51.13583285345,1.5131,-114.16274406933,1.4082,1252.2976,2.9560,-16.6000
2193,5090.000,"""""",14,14,14,51.13599923640,1.5131,-114.16286922614,1.4017,1252.3903,2.9488,-16.6000
2193,5091.000,"""""",14,14,14,51.13616006615,1.5081,-114.16299312876,1.4135,1252.7220,2.9522,-16.6000
2193,5092.000,"""""",14,14,14,51.13631409068,1.5015,-114.16311358925,1.4052,1253.2028,2.9320,-16.6000
2193,5093.000,"""""",14,14,14,51.13646498274,1.5026,-114.16322599230,1.4025,1252.9271,2.9290,-16.6000
2193,5094.000,"""""",14,14,14,51.13660744613,1.5070,-114.16333434458,1.4003,1253.0228,2.9221,-16.6000
2193,5095.000,"""""",14,14,14,51.13673958260,1.5008,-114.16343634463,1.3961,1253.2359,2.9133,-16.6000
2193,5096.000,"""""",14,14,14,51.13686162186,1.4987,-114.16352756417,1.3903,1253.3007,2.9006,-16.6000
2193,5097.000,"""""",14,14,14,51.13696807070,1.5124,-114.16361077868,1.3950,1253.4585,2.9155,-16.6000
2193,5098.000,"""""",14,14,14,51.13705981232,1.5070,-114.16368300055,1.3866,1253.4902,2.9006,-16.6000
2193,5099.000,"""""",14,14,14,51.13714363172,1.4966,-114.16374584597,1.3793,1253.3347,2.8861,-16.6000
2193,5100.000,"""""",14,14,14,51.13722248565,1.4952,-114.16380491392,1.3756,1253.2199,2.8795,-16.6000
2193,5101.000,"""""",14,14,14,51.13729318752,1.4912,-114.16385909792,1.3711,1253.2674,2.8688,-16.6000
2193,5102.000,"""""",14,14,14,51.13735395225,1.4889,-114.16390559201,1.3667,1253.2524,2.8588,-16.6000
2193,5103.000,"""""",14,14,14,51.13740675596,1.4879,-114.16394599164,1.3650,1253.1971,2.8576,-16.6000
2193,5104.000,"""""",14,14,14,51.13745085638,1.4894,-114.16397870821,1.3655,1253.0941,2.8584,-16.6000
2193,5105.000,"""""",14,14,14,51.13748476694,1.4889,-114.16400394847,1.3634,1252.9918,2.8548,-16.6000
2193,5106.000,"""""",14,14,14,51.13750904801,1.4901,-114.16402289796,1.3634,1252.8699,2.8533,-16.6000
2193,5107.000,"""""",14,14,14,51.13751919337,1.4889,-114.16403107159,1.3620,1252.9324,2.8522,-16.6000
2193,5108.000,"""""",14,14,14,51.13751978668,1.4864,-114.16403212276,1.3606,1252.9856,2.8503,-16.6000
2193,5109.000,"""""",14,14,14,51.13751999565,1.4883,-114.16403201092,1.3629,1252.9226,2.8536,-16.6000
2193,5110.000,"""""",14,14,14,51.13751999595,1.4885,-114.16403202553,1.3631,1252.8494,2.8533,-16.6000
2193,5111.000,"""""",14,14,14,51.13752019637,1.4874,-114.16403175949,1.3623,1252.7894,2.8507,-16.6000
2193,5112.000,"""""",14,14,14,51.13752024135,1.4875,-114.16403149599,1.3623,1252.7985,2.8505,-16.6000
2193,5113.000,"""""",14,14,14,51.13752057036,1.4868,-114.16403044072,1.3618,1252.7431,2.8491,-16.6000
2193,5114.000,"""""",14,14,14,51.13752080033,1.4849,-114.16403036049,1.3615,1252.7726,2.8451,-16.6000
2193,5115.000,"""""",14,14,14,51.13752089195,1.4833,-114.16402967860,1.3605,1252.6549,2.8430,-16.6000
2193,5116.000,"""""",14,14,14,51.13752061612,1.4813,-114.16402980481,1.3594,1252.6774,2.8404,-16.6000
2193,5117.000,"""""",14,14,14,51.13752060537,1.4804,-114.16403022219,1.3586,1252.6372,2.8379,-16.6000
2193,5118.000,"""""",14,14,14,51.13752068519,1.4800,-114.16403000368,1.3580,1252.6237,2.8367,-16.6000
2193,5119.000,"""""",14,14,14,51.13752060351,1.4797,-114.16402990793,1.3582,1252.6584,2.8368,-16.6000
2193,5120.000,"""""",14,14,14,51.13752095668,1.4780,-114.16402913913,1.3564,1252.5958,2.8319,-16.6000
2193,5121.000,"""""",14,14,14,51.13752074481,1.4794,-114.16402976522,1.3571,1252.6037,2.8338,-16.6000
2193,5122.000,"""""",14,14,14,51.13752082338,1.4788,-114.16402993325,1.3573,1252.5997,2.8342,-16.6000
2193,5123.000,"""""",14,14,14,51.13752089517,1.4778,-114.16402978821,1.3567,1252.5597,2.8314,-16.6000
2193,5124.000,"""""",14,14,14,51.13752099100,1.4779,-114.16402958283,1.3569,1252.4899,2.8319,-16.6000
2193,5125.000,"""""",14,14,14,51.13752126331,1.4782,-114.16402913470,1.3568,1252.4496,2.8318,-16.6000
2193,5126.000,"""""",14,14,14,51.13752086799,1.4785,-114.16402939097,1.3568,1252.5479,2.8312,-16.6000
2193,5127.000,"""""",14,14,14,51.13752035588,1.4769,-114.16402967926,1.3560,1252.5579,2.8300,-16.6000
2193,5128.000,"""""",14,14,14,51.13752008974,1.4769,-114.16402977250,1.3557,1252.6283,2.8292,-16.6000
2193,5129.000,"""""",14,14,14,51.13751990258,1.4756,-114.16402973525,1.3549,1252.6983,2.8261,-16.6000
2193,5130.000,"""""",14,14,14,51.13752015468,1.4756,-114.16402971231,1.3547,1252.6534,2.8250,-16.6000
2193,5131.000,"""""",14,14,14,51.13751995216,1.4757,-114.16402936459,1.3550,1252.6572,2.8252,-16.6000
2193,5132.000,"""""",14,14,14,51.13751987760,1.4752,-114.16402912441,1.3545,1252.7418,2.8238,-16.6000
2193,5133.000,"""""",14,14,14,51.13751930228,1.4747,-114.16402930630,1.3554,1252.8311,2.8246,-16.6000
2193,5134.000,"""""",14,14,14,51.13751913924,1.4750,-114.16402914744,1.3549,1252.8328,2.8237,-16.6000
2193,5135.000,"""""",14,14,14,51.13751907438,1.4750,-114.16402938597,1.3541,1252.8315,2.8223,-16.6000
2193,5136.000,"""""",14,14,14,51.13751911140,1.4739,-114.16402912770,1.3535,1252.8469,2.8203,-16.6000
2193,5137.000,"""""",14,14,14,51.13751902573,1.4747,-114.16402895451,1.3538,1252.8652,2.8210,-16.6000
2193,5138.000,"""""",14,14,14,51.13751930356,1.4743,-114.16402861415,1.3537,1252.8142,2.8198,-16.6000
2193,5139.000,"""""",14,14,14,51.13751931736,1.4746,-114.16402866386,1.3537,1252.8867,2.8199,-16.6000
2193,5140.000,"""""",14,14,14,51.13751930096,1.4743,-114.16402870186,1.3536,1252.9143,2.8189,-16.6000
2193,5141.000,"""""",14,14,14,51.13751949302,1.4749,-114.16402859660,1.3539,1252.8723,2.8198,-16.6000
2193,5142.000,"""""",14,14,14,51.13751966553,1.4751,-114.16402900252,1.3539,1252.8833,2.8192,-16.6000
2193,5143.000,"""""",14,14,14,51.13752005861,1.4749,-114.16402912316,1.3536,1252.8210,2.8185,-16.6000
2193,5144.000,"""""",14,14,14,51.13752030488,1.4751,-114.16402903904,1.3537,1252.7664,2.8183,-16.6000
2193,5145.000,"""""",14,14,14,51.13752080637,1.4749,-114.16402866741,1.3535,1252.6868,2.8182,-16.6000
2193,5146.000,"""""",14,14,14,51.13752049019,1.4750,-114.16402900990,1.3535,1252.7125,2.8176,-16.6000
2193,5147.000,"""""",14,14,14,51.13752063507,1.4747,-114.16402880859,1.3533,1252.6803,2.8167,-16.6000
2193,5148.000,"""""",14,14,14,51.13752091797,1.4743,-114.16402853174,1.3530,1252.6052,2.8156,-16.6000
2193,5149.000,"""""",14,14,14,51.13752265363,1.4740,-114.16402969707,1.3527,1252.5643,2.8146,-16.6000
2193,5150.000,"""""",14,14,14,51.13754125131,1.4731,-114.16404512947,1.3521,1252.6320,2.8138,-16.6000
2193,5151.000,"""""",14,14,14,51.13758135142,1.4736,-114.16407678374,1.3518,1252.5862,2.8148,-16.6000
2193,5152.000,"""""",14,14,14,51.13763906132,1.4811,-114.16411929868,1.3580,1252.5827,2.8413,-16.6000
2193,5153.000,"""""",14,14,14,51.13771209925,1.4784,-114.16417104816,1.3566,1252.7242,2.8357,-16.6000
2193,5154.000,"""""",14,14,14,51.13779546988,1.4775,-114.16423244067,1.3555,1252.6763,2.8320,-16.6000
2193,5155.000,"""""",14,14,14,51.13789003970,1.4762,-114.16430300393,1.3548,1252.5524,2.8291,-16.6000
2193,5156.000,"""""",14,14,14,51.13799439610,1.4770,-114.16438140964,1.3547,1252.4838,2.8291,-16.6000
2193,5157.000,"""""",13,13,13,51.13810626776,1.4970,-114.16446653097,1.3722,1252.3994,2.9108,-16.6000
2193,5158.000,"""""",13,13,13,51.13822691351,1.4978,-114.16455930809,1.3722,1252.5158,2.9109,-16.6000
2193,5159.000,"""""",13,13,13,51.13835513409,1.4982,-114.16465851998,1.3727,1252.7035,2.9122,-16.6000
2193,5160.000,"""""",13,13,13,51.13848581228,1.4980,-114.16476085947,1.3727,1252.8511,2.9116,-16.6000
2193,5161.000,"""""",13,13,13,51.13861898688,1.4976,-114.16486774799,1.3725,1253.0085,2.9106,-16.6000
2193,5162.000,"""""",13,13,13,51.13875611218,1.5050,-114.16498021873,1.3783,1252.9851,2.9248,-16.6000
2193,5163.000,"""""",13,13,13,51.13889125181,1.5002,-114.16509763127,1.3868,1253.3233,2.9293,-16.6000
2193,5164.000,"""""",13,13,12,51.13902874541,1.5033,-114.16522128088,1.5092,1253.3973,3.0769,-16.6000
2193,5165.000,"""""",14,14,14,51.13916699375,1.4937,-114.16534525151,1.3706,1253.4521,2.8788,-16.6000
2193,5166.000,"""""",14,14,14,51.13930566596,1.4877,-114.16546771823,1.3659,1253.7813,2.8663,-16.6000
2193,5167.000,"""""",14,14,14,51.13944760952,1.4889,-114.16558737463,1.3721,1253.8240,2.8722,-16.6000
2193,5168.000,"""""",14,14,14,51.13958920906,1.4876,-114.16570152484,1.3710,1254.1561,2.8768,-16.6000
2193,5169.000,"""""",14,14,14,51.13973396886,1.4863,-114.16580969848,1.3683,1254.5300,2.8737,-16.6000
2193,5170.000,"""""",13,13,13,51.13988050512,1.4960,-114.16591455064,1.3757,1254.6694,2.9107,-16.6000
2193,5171.000,"""""",13,13,13,51.14002663803,1.4958,-114.16601804388,1.4124,1254.8907,2.9531,-16.6000
2193,5172.000,"""""",13,13,13,51.14017379989,1.4887,-114.16611762882,1.5005,1254.9890,3.0380,-16.6000
2193,5173.000,"""""",14,14,14,51.14031883111,1.4871,-114.16622055497,1.3654,1255.0521,2.8704,-16.6000
2193,5174.000,"""""",13,13,13,51.14046485226,1.4814,-114.16632267973,1.4948,1255.1111,3.0100,-16.6000
2193,5175.000,"""""",13,13,13,51.14061263256,1.4779,-114.16642911150,1.4918,1255.4898,2.9983,-16.6000
2193,5176.000,"""""",13,13,13,51.14076459134,1.4757,-114.16653448049,1.4903,1255.0519,2.9909,-16.6000
2193,5177.000,"""""",13,13,13,51.14091537707,1.4749,-114.16664329512,1.4896,1255.1326,2.9881,-16.6000
2193,5178.000,"""""",13,13,13,51.14106826851,1.5197,-114.16675031172,1.5349,1254.9329,3.1542,-16.6000
2193,5179.000,"""""",13,13,12,51.14122323429,1.6754,-114.16685796068,1.6895,1255.0111,3.7037,-16.6000
2193,5180.000,"""""",13,13,13,51.14137836147,1.6199,-114.16697062359,1.4800,1254.1892,3.2453,-16.6000
2193,5181.000,"""""",14,14,14,51.14153772560,1.5329,-114.16707672890,1.4228,1253.9150,3.0094,-16.6000
2193,5182.000,"""""",13,13,13,51.14170275716,1.5557,-114.16717418836,1.4460,1254.7434,3.0926,-16.6000
2193,5183.000,"""""",12,12,12,51.14186671208,1.5471,-114.16727867695,1.5568,1253.7414,3.2420,-16.6000
2193,5184.000,"""""",13,13,12,51.14203788845,1.6975,-114.16737000214,1.7070,1254.4714,3.7579,-16.6000
2193,5185.000,"""""",14,14,12,51.14220647417,1.5452,-114.16746085663,1.5545,1253.8888,3.2343,-16.6000
2193,5186.000,"""""",13,13,13,51.14237633334,1.5146,-114.16754224228,1.5265,1253.7570,3.1297,-16.6000
2193,5187.000,"""""",12,12,12,51.14254557491,1.5264,-114.16761669245,1.5366,1254.5340,3.1708,-16.6000
2193,5188.000,"""""",13,13,12,51.14271148899,1.5203,-114.16768654206,1.5278,1254.7713,3.1441,-16.6000
2193,5189.000,"""""",12,12,12,51.14287557856,1.5202,-114.16774911074,1.5279,1254.9303,3.1400,-16.6000
2193,5190.000,"""""",13,13,13,51.14303518983,1.5143,-114.16780592718,1.5224,1254.9721,3.1187,-16.6000
2193,5191.000,"""""",12,12,12,51.14319242728,1.5141,-114.16785591128,1.5227,1255.2557,3.1211,-16.6000
2193,5192.000,"""""",13,13,13,51.14334950693,1.5192,-114.16790194875,1.5213,1255.8326,3.1146,-16.6000
2193,5193.000,"""""",14,14,14,51.14350535879,1.5663,-114.16794479960,1.5540,1255.4281,3.2222,-16.6000
2193,5194.000,"""""",13,13,13,51.14365877155,1.5497,-114.16797781962,1.5463,1255.6442,3.1842,-16.6000
2193,5195.000,"""""",13,13,13,51.14380445293,1.5302,-114.16799954139,1.5320,1255.6995,3.1374,-16.6000
2193,5196.000,"""""",14,14,13,51.14393959767,1.5388,-114.16801525825,1.5444,1255.6358,3.1798,-16.6000
2193,5197.000,"""""",13,13,13,51.14406550725,1.5440,-114.16802626308,1.4830,1254.9762,3.0695,-16.6000
2193,5198.000,"""""",12,12,12,51.14417345068,1.5347,-114.16803049215,1.5632,1254.4370,3.1751,-16.6000
